fid,DAUID,DGUID,LANDAREA,PRUID,lon,lat,area-DAs(s,flood-area,flood-prc,parks-area
462,"59150876",2021S051259150876,0.033300000000000,"59",-123.158557,49.271759,33349.976,0.000000000000000,0.000000000000000,
463,"59150877",2021S051259150877,0.016800000000000,"59",-123.158603,49.270436,16824.482,0.000000000000000,0.000000000000000,
464,"59150878",2021S051259150878,0.034700000000000,"59",-123.160966,49.270919,34671.353,0.000000000000000,0.000000000000000,
465,"59150879",2021S051259150879,0.051100000000000,"59",-123.159448,49.269269,51056.863,0.000000000000000,0.000000000000000,
466,"59150880",2021S051259150880,0.049600000000000,"59",-123.162568,49.269021,49640.270,0.000000000000000,0.000000000000000,
467,"59150881",2021S051259150881,0.065700000000000,"59",-123.162678,49.271606,65666.869,0.000000000000000,0.000000000000000,
468,"59150882",2021S051259150882,0.078900000000000,"59",-123.165985,49.270417,78896.752,0.000000000000000,0.000000000000000,
469,"59150883",2021S051259150883,0.170800000000000,"59",-123.174125,49.271856,170767.590,9001.715461028552454,5.271325478279818,155785.873000
470,"59150884",2021S051259150884,0.081800000000000,"59",-123.160880,49.273406,81798.878,16155.566017782082781,19.750351561398514,136121.927000
471,"59150885",2021S051259150885,0.679400000000000,"59",-123.197559,49.272018,692874.735,384681.080701717466582,55.519571023471862,642060.006000
472,"59150886",2021S051259150886,0.503500000000000,"59",-123.196365,49.267027,503473.112,1699.490777209168300,0.337553433963501,37526.697000
473,"59150887",2021S051259150887,0.164900000000000,"59",-123.195916,49.264093,164862.418,0.000000000000000,0.000000000000000,
474,"59150888",2021S051259150888,0.089100000000000,"59",-123.198534,49.261854,89120.517,0.000000000000000,0.000000000000000,
475,"59150889",2021S051259150889,0.110800000000000,"59",-123.195555,49.260440,110754.038,0.000000000000000,0.000000000000000,
476,"59150890",2021S051259150890,0.112400000000000,"59",-123.200444,49.259423,112360.317,0.000000000000000,0.000000000000000,
477,"59150891",2021S051259150891,0.209900000000000,"59",-123.196923,49.256291,208483.597,0.000000000000000,0.000000000000000,
478,"59150892",2021S051259150892,0.157400000000000,"59",-123.191642,49.259988,157390.323,0.000000000000000,0.000000000000000,
479,"59150893",2021S051259150893,0.112400000000000,"59",-123.190311,49.256687,112374.772,0.000000000000000,0.000000000000000,
480,"59150894",2021S051259150894,0.099400000000000,"59",-123.186579,49.255896,99390.533,0.000000000000000,0.000000000000000,
481,"59150895",2021S051259150895,0.104200000000000,"59",-123.187721,49.252952,104150.734,0.000000000000000,0.000000000000000,
482,"59150896",2021S051259150896,0.096900000000000,"59",-123.183508,49.253750,96947.257,0.000000000000000,0.000000000000000,
483,"59150897",2021S051259150897,0.115600000000000,"59",-123.180269,49.253229,115583.529,0.000000000000000,0.000000000000000,
484,"59150898",2021S051259150898,0.132500000000000,"59",-123.182192,49.250292,132534.463,0.000000000000000,0.000000000000000,
485,"59150899",2021S051259150899,0.134600000000000,"59",-123.185238,49.248527,134592.217,0.000000000000000,0.000000000000000,
486,"59150900",2021S051259150900,0.088200000000000,"59",-123.180582,49.247708,88210.903,0.000000000000000,0.000000000000000,
487,"59150901",2021S051259150901,0.102100000000000,"59",-123.180290,49.244263,102103.668,0.000000000000000,0.000000000000000,
488,"59150902",2021S051259150902,0.101500000000000,"59",-123.183595,49.244266,101478.120,0.000000000000000,0.000000000000000,
489,"59150903",2021S051259150903,0.197100000000000,"59",-123.187606,49.243477,197083.791,0.000000000000000,0.000000000000000,75115.796000
490,"59150904",2021S051259150904,0.126900000000000,"59",-123.181621,49.241126,126862.829,0.000000000000000,0.000000000000000,
491,"59150905",2021S051259150905,0.141200000000000,"59",-123.185128,49.239066,141179.675,0.000000000000000,0.000000000000000,
492,"59150906",2021S051259150906,0.127800000000000,"59",-123.180347,49.237137,127825.889,0.000000000000000,0.000000000000000,
493,"59150907",2021S051259150907,0.163700000000000,"59",-123.185514,49.236149,163681.541,0.000000000000000,0.000000000000000,
494,"59150908",2021S051259150908,0.223500000000000,"59",-123.179425,49.232933,223517.698,0.000000000000000,0.000000000000000,24284.728000
495,"59150909",2021S051259150909,0.250300000000000,"59",-123.183073,49.230475,250272.279,69116.193227096082410,27.616399815965455,
496,"59150910",2021S051259150910,0.177000000000000,"59",-123.188714,49.233325,177006.572,0.000000000000000,0.000000000000000,
497,"59150911",2021S051259150911,0.480800000000000,"59",-123.191261,49.230056,480523.329,242319.101959210063796,50.428165945799250,237657.744000
498,"59150912",2021S051259150912,0.171700000000000,"59",-123.192070,49.236362,171348.765,0.000000000000000,0.000000000000000,
499,"59150913",2021S051259150913,0.190700000000000,"59",-123.193608,49.238430,188581.712,0.000000000000000,0.000000000000000,
500,"59150914",2021S051259150914,0.154900000000000,"59",-123.192448,49.240972,154891.471,0.000000000000000,0.000000000000000,
501,"59150915",2021S051259150915,0.119600000000000,"59",-123.195218,49.243840,119639.577,0.000000000000000,0.000000000000000,
502,"59150916",2021S051259150916,0.105300000000000,"59",-123.191724,49.244593,105252.789,0.000000000000000,0.000000000000000,
503,"59150917",2021S051259150917,0.177600000000000,"59",-123.190992,49.247145,177568.856,0.000000000000000,0.000000000000000,
504,"59150918",2021S051259150918,0.107600000000000,"59",-123.189466,49.250483,107635.049,0.000000000000000,0.000000000000000,
505,"59150919",2021S051259150919,0.373000000000000,"59",-123.196457,49.249490,371855.815,0.000000000000000,0.000000000000000,34570.534000
506,"59150920",2021S051259150920,0.101400000000000,"59",-123.192199,49.254246,101428.618,0.000000000000000,0.000000000000000,
507,"59150922",2021S051259150922,0.089700000000000,"59",-123.209260,49.259288,89673.883,0.000000000000000,0.000000000000000,
508,"59150923",2021S051259150923,0.133700000000000,"59",-123.212787,49.260555,133710.336,0.000000000000000,0.000000000000000,
509,"59150924",2021S051259150924,0.091000000000000,"59",-123.212215,49.262968,90978.693,0.000000000000000,0.000000000000000,
510,"59150925",2021S051259150925,0.085900000000000,"59",-123.212130,49.264752,85851.539,0.000000000000000,0.000000000000000,
511,"59150926",2021S051259150926,0.108500000000000,"59",-123.206368,49.264386,108476.905,0.000000000000000,0.000000000000000,
512,"59150927",2021S051259150927,0.112200000000000,"59",-123.205812,49.262239,112236.926,0.000000000000000,0.000000000000000,
513,"59150928",2021S051259150928,0.090300000000000,"59",-123.205438,49.259903,90327.442,0.000000000000000,0.000000000000000,
514,"59150929",2021S051259150929,0.094600000000000,"59",-123.201668,49.262979,94601.517,0.000000000000000,0.000000000000000,
515,"59150930",2021S051259150930,0.113100000000000,"59",-123.210473,49.267899,113077.671,0.000000000000000,0.000000000000000,
516,"59150931",2021S051259150931,0.157800000000000,"59",-123.206205,49.268440,157824.773,0.000000000000000,0.000000000000000,
517,"59150932",2021S051259150932,0.349800000000000,"59",-123.210329,49.273985,349847.239,151911.656275258923415,43.422282408549329,339731.610000
518,"59150933",2021S051259150933,0.154200000000000,"59",-123.212065,49.271824,154183.397,0.000000000000000,0.000000000000000,3970.829000
519,"59150934",2021S051259150934,0.654500000000000,"59",-123.218960,49.272712,645477.163,8141.721725090843393,1.261349307399762,
520,"59150935",2021S051259150935,0.113600000000000,"59",-123.213508,49.267952,113577.558,0.000000000000000,0.000000000000000,
521,"59150936",2021S051259150936,2.348600000000000,"59",-123.219852,49.270764,7993.096,28.893479768186808,0.361480473196815,
522,"59150952",2021S051259150952,0.187100000000000,"59",-123.194702,49.227654,187055.013,119263.204750150427571,63.758358041878267,237657.744000
523,"59150953",2021S051259150953,1.660500000000000,"59",-123.179336,49.222023,1669952.193,1565776.191974153043702,93.761737527467389,6383.976000
524,"59150954",2021S051259150954,0.436300000000000,"59",-123.172186,49.226944,436302.109,175929.405046088824747,40.322840819366327,
525,"59150955",2021S051259150955,0.183500000000000,"59",-123.169673,49.231817,183487.375,0.000000000000000,0.000000000000000,
526,"59150956",2021S051259150956,0.126000000000000,"59",-123.173472,49.233181,126009.284,0.000000000000000,0.000000000000000,
527,"59150957",2021S051259150957,0.163900000000000,"59",-123.173495,49.236371,163910.430,0.000000000000000,0.000000000000000,
528,"59150958",2021S051259150958,0.096300000000000,"59",-123.177390,49.237321,96301.703,0.000000000000000,0.000000000000000,
529,"59150959",2021S051259150959,0.127200000000000,"59",-123.172076,49.239800,127182.480,0.000000000000000,0.000000000000000,
530,"59150960",2021S051259150960,0.131500000000000,"59",-123.175824,49.240914,131485.204,0.000000000000000,0.000000000000000,
531,"59150961",2021S051259150961,0.172600000000000,"59",-123.175813,49.244239,172647.071,0.000000000000000,0.000000000000000,48987.016000
532,"59150962",2021S051259150962,0.121000000000000,"59",-123.170853,49.244501,120970.204,0.000000000000000,0.000000000000000,
533,"59150963",2021S051259150963,0.104700000000000,"59",-123.172294,49.247017,104726.868,0.000000000000000,0.000000000000000,279.163000
534,"59150964",2021S051259150964,0.153600000000000,"59",-123.167904,49.248377,153553.457,0.000000000000000,0.000000000000000,940.475000
535,"59150965",2021S051259150965,0.089800000000000,"59",-123.168338,49.251019,89777.491,0.000000000000000,0.000000000000000,
536,"59150966",2021S051259150966,0.108200000000000,"59",-123.167672,49.253245,108189.921,0.000000000000000,0.000000000000000,
537,"59150967",2021S051259150967,0.128100000000000,"59",-123.167621,49.256190,128082.365,0.000000000000000,0.000000000000000,
538,"59150968",2021S051259150968,0.213100000000000,"59",-123.173456,49.255985,213119.736,0.000000000000000,0.000000000000000,42438.315000
539,"59150969",2021S051259150969,0.153500000000000,"59",-123.175105,49.253835,153512.051,0.000000000000000,0.000000000000000,
540,"59150970",2021S051259150970,0.142500000000000,"59",-123.175179,49.251282,142542.031,0.000000000000000,0.000000000000000,7689.369000
541,"59150971",2021S051259150971,0.165800000000000,"59",-123.175555,49.248517,165837.944,0.000000000000000,0.000000000000000,
542,"59150972",2021S051259150972,0.135900000000000,"59",-123.181664,49.256716,135858.121,0.000000000000000,0.000000000000000,2095.100000
543,"59150973",2021S051259150973,0.118100000000000,"59",-123.180008,49.259758,118141.603,0.000000000000000,0.000000000000000,
544,"59150974",2021S051259150974,0.118400000000000,"59",-123.184013,49.259812,118401.973,0.000000000000000,0.000000000000000,16140.780000
545,"59150975",2021S051259150975,0.087500000000000,"59",-123.183905,49.262991,87511.500,0.000000000000000,0.000000000000000,
546,"59150976",2021S051259150976,0.137200000000000,"59",-123.188148,49.260759,137233.713,0.000000000000000,0.000000000000000,16140.780000
547,"59150977",2021S051259150977,0.130300000000000,"59",-123.188973,49.264071,130346.386,0.000000000000000,0.000000000000000,
548,"59150978",2021S051259150978,0.110100000000000,"59",-123.167450,49.243922,110063.025,0.000000000000000,0.000000000000000,
549,"59150979",2021S051259150979,0.156500000000000,"59",-123.162985,49.242654,156534.449,0.000000000000000,0.000000000000000,1364.975000
550,"59150980",2021S051259150980,0.140700000000000,"59",-123.167951,49.240416,140699.497,0.000000000000000,0.000000000000000,
551,"59150981",2021S051259150981,0.143100000000000,"59",-123.162253,49.239634,143118.635,0.000000000000000,0.000000000000000,
552,"59150982",2021S051259150982,0.137000000000000,"59",-123.168029,49.236626,136972.179,0.000000000000000,0.000000000000000,
553,"59150983",2021S051259150983,1.138600000000000,"59",-123.160835,49.218045,1144141.227,737479.224190038628876,64.457009923020536,98443.562000
554,"59150984",2021S051259150984,0.219400000000000,"59",-123.156755,49.223024,219433.879,0.000000000000000,0.000000000000000,
555,"59150985",2021S051259150985,0.250300000000000,"59",-123.152921,49.223400,250347.863,0.000000000000000,0.000000000000000,
556,"59150986",2021S051259150986,0.138700000000000,"59",-123.148005,49.225625,138706.563,0.000000000000000,0.000000000000000,
557,"59150987",2021S051259150987,0.638600000000000,"59",-123.148808,49.208834,640926.721,227850.686341840686509,35.550193004972712,95132.531000
558,"59151198",2021S051259151198,0.580700000000000,"59",-123.096802,49.208412,580698.183,470392.018209325033240,81.004561681210077,
559,"59151199",2021S051259151199,0.072300000000000,"59",-123.094661,49.212372,72331.609,0.000000000000000,0.000000000000000,14383.293000
560,"59151200",2021S051259151200,0.052900000000000,"59",-123.092585,49.213802,52916.683,0.000000000000000,0.000000000000000,
561,"59151201",2021S051259151201,0.044300000000000,"59",-123.092617,49.215700,44314.440,0.000000000000000,0.000000000000000,
562,"59151202",2021S051259151202,0.043600000000000,"59",-123.089461,49.215653,43564.044,0.000000000000000,0.000000000000000,
563,"59151203",2021S051259151203,0.056100000000000,"59",-123.087093,49.214311,56072.112,0.000000000000000,0.000000000000000,
564,"59151204",2021S051259151204,0.059500000000000,"59",-123.087953,49.213126,59516.633,0.000000000000000,0.000000000000000,
565,"59151205",2021S051259151205,0.035600000000000,"59",-123.084473,49.212026,35645.405,0.000000000000000,0.000000000000000,
566,"59151206",2021S051259151206,0.064000000000000,"59",-123.082455,49.213634,64045.836,0.000000000000000,0.000000000000000,
567,"59151207",2021S051259151207,0.403900000000000,"59",-123.086996,49.209347,403853.207,241246.486018106224947,59.736181790633360,
568,"59151208",2021S051259151208,0.334300000000000,"59",-123.077458,49.210464,334335.876,62903.076919701845327,18.814336542978499,
569,"59151209",2021S051259151209,0.105900000000000,"59",-123.069432,49.210176,105947.385,895.977847550209844,0.845681892530402,
570,"59151211",2021S051259151211,0.096400000000000,"59",-123.062323,49.213522,96415.515,0.000000000000000,0.000000000000000,
571,"59151213",2021S051259151213,0.144700000000000,"59",-123.059741,49.209849,144728.689,0.000000000000000,0.000000000000000,
572,"59151214",2021S051259151214,0.081400000000000,"59",-123.061857,49.208533,81449.043,0.000000000000000,0.000000000000000,
573,"59151215",2021S051259151215,0.105500000000000,"59",-123.064925,49.208045,105476.649,2772.141779605874035,2.628204248701061,
574,"59151216",2021S051259151216,0.086500000000000,"59",-123.065304,49.206879,86522.824,70948.870506451174151,82.000179351396682,53434.346000
575,"59151217",2021S051259151217,0.048900000000000,"59",-123.059081,49.206604,48919.656,0.000000000000000,0.000000000000000,
576,"59151219",2021S051259151219,0.994900000000000,"59",-123.048142,49.212251,994920.247,0.000000000000000,0.000000000000000,
577,"59151220",2021S051259151220,0.127300000000000,"59",-123.047269,49.218707,127330.442,0.000000000000000,0.000000000000000,
578,"59151221",2021S051259151221,0.061000000000000,"59",-123.043254,49.219210,60980.379,0.000000000000000,0.000000000000000,
579,"59151222",2021S051259151222,0.108300000000000,"59",-123.046587,49.221652,108280.746,0.000000000000000,0.000000000000000,
580,"59151223",2021S051259151223,0.114600000000000,"59",-123.042727,49.222446,114635.431,0.000000000000000,0.000000000000000,
581,"59151224",2021S051259151224,0.130000000000000,"59",-123.039000,49.221958,129987.109,0.000000000000000,0.000000000000000,
582,"59151225",2021S051259151225,0.094900000000000,"59",-123.038003,49.224985,94884.655,0.000000000000000,0.000000000000000,
583,"59151226",2021S051259151226,0.106600000000000,"59",-123.034925,49.221824,106606.585,0.000000000000000,0.000000000000000,
584,"59151227",2021S051259151227,0.096100000000000,"59",-123.033734,49.224378,96136.926,0.000000000000000,0.000000000000000,
585,"59151228",2021S051259151228,0.115400000000000,"59",-123.030915,49.222159,115364.650,0.000000000000000,0.000000000000000,
586,"59151229",2021S051259151229,0.115200000000000,"59",-123.027105,49.224290,114592.010,0.000000000000000,0.000000000000000,
587,"59151230",2021S051259151230,0.059800000000000,"59",-123.024896,49.221923,58283.344,0.000000000000000,0.000000000000000,
588,"59151231",2021S051259151231,0.078000000000000,"59",-123.025438,49.219352,76827.460,0.000000000000000,0.000000000000000,36215.775000
589,"59151234",2021S051259151234,0.034900000000000,"59",-123.025994,49.212706,34921.358,0.000000000000000,0.000000000000000,
590,"59151236",2021S051259151236,0.182000000000000,"59",-123.026085,49.210249,175039.419,0.000000000000000,0.000000000000000,
591,"59151237",2021S051259151237,0.378800000000000,"59",-123.023542,49.208228,6.496,0.000000000000000,0.000000000000000,
592,"59151351",2021S051259151351,0.054700000000000,"59",-123.024851,49.236579,49981.569,0.000000000000000,0.000000000000000,
593,"59151352",2021S051259151352,0.038000000000000,"59",-123.025032,49.238781,37234.464,0.000000000000000,0.000000000000000,
594,"59151353",2021S051259151353,0.074500000000000,"59",-123.027198,49.237300,74458.671,0.000000000000000,0.000000000000000,
595,"59151354",2021S051259151354,0.060800000000000,"59",-123.029286,49.239006,60794.477,0.000000000000000,0.000000000000000,
596,"59151355",2021S051259151355,0.092800000000000,"59",-123.029590,49.241123,92794.665,0.000000000000000,0.000000000000000,6846.959000
597,"59151356",2021S051259151356,0.057600000000000,"59",-123.032414,49.239741,57630.342,0.000000000000000,0.000000000000000,
598,"59151357",2021S051259151357,0.112500000000000,"59",-123.033701,49.242653,112513.549,0.000000000000000,0.000000000000000,
599,"59151358",2021S051259151358,0.061500000000000,"59",-123.036659,49.241370,61545.931,0.000000000000000,0.000000000000000,
600,"59151359",2021S051259151359,0.084600000000000,"59",-123.037988,49.243687,84609.084,0.000000000000000,0.000000000000000,
601,"59151360",2021S051259151360,0.075800000000000,"59",-123.037143,49.245183,75782.052,0.000000000000000,0.000000000000000,
602,"59151361",2021S051259151361,0.118400000000000,"59",-123.038935,49.246895,118375.909,0.000000000000000,0.000000000000000,
603,"59151362",2021S051259151362,0.077800000000000,"59",-123.035200,49.247961,77838.684,0.000000000000000,0.000000000000000,
604,"59151363",2021S051259151363,0.096700000000000,"59",-123.036722,49.250310,96664.437,0.000000000000000,0.000000000000000,
605,"59151364",2021S051259151364,0.090800000000000,"59",-123.040364,49.250109,90830.405,0.000000000000000,0.000000000000000,
606,"59151365",2021S051259151365,0.067900000000000,"59",-123.039100,49.252749,67867.446,0.000000000000000,0.000000000000000,
607,"59151366",2021S051259151366,0.150700000000000,"59",-123.042342,49.253091,150738.997,0.000000000000000,0.000000000000000,50156.620000
608,"59151367",2021S051259151367,0.086400000000000,"59",-123.036645,49.255359,86384.479,0.000000000000000,0.000000000000000,
609,"59151368",2021S051259151368,0.092900000000000,"59",-123.035652,49.253181,92852.444,0.000000000000000,0.000000000000000,
610,"59151369",2021S051259151369,0.149600000000000,"59",-123.031859,49.252907,149605.867,0.000000000000000,0.000000000000000,
611,"59151370",2021S051259151370,0.115500000000000,"59",-123.031142,49.249247,115538.035,0.000000000000000,0.000000000000000,
612,"59151371",2021S051259151371,0.106700000000000,"59",-123.028100,49.251408,106702.919,0.000000000000000,0.000000000000000,
613,"59151372",2021S051259151372,0.111900000000000,"59",-123.025690,49.248567,107960.439,0.000000000000000,0.000000000000000,
614,"59151373",2021S051259151373,0.187300000000000,"59",-123.026387,49.253784,183255.770,0.000000000000000,0.000000000000000,75893.131000
615,"59151407",2021S051259151407,0.358500000000000,"59",-123.026837,49.266341,352175.716,290560.185256647528149,82.504321589949441,8950.338000
616,"59151408",2021S051259151408,0.046000000000000,"59",-123.031243,49.264755,45961.729,174.864992344815619,0.380457819767848,
617,"59151409",2021S051259151409,0.111500000000000,"59",-123.030984,49.263384,111479.262,36326.613635562331183,32.585983162364627,
618,"59151410",2021S051259151410,0.086700000000000,"59",-123.035087,49.263776,86689.313,0.000000000000000,0.000000000000000,
619,"59151411",2021S051259151411,0.094700000000000,"59",-123.038753,49.263508,94684.029,0.000000000000000,0.000000000000000,
620,"59151412",2021S051259151412,0.097300000000000,"59",-123.039243,49.265964,97329.911,0.000000000000000,0.000000000000000,
621,"59151413",2021S051259151413,0.104800000000000,"59",-123.042420,49.263544,104826.748,0.000000000000000,0.000000000000000,
622,"59151414",2021S051259151414,0.134400000000000,"59",-123.041720,49.268011,134421.605,0.000000000000000,0.000000000000000,
623,"59151415",2021S051259151415,0.125300000000000,"59",-123.046447,49.267946,125282.368,0.000000000000000,0.000000000000000,
624,"59151416",2021S051259151416,0.078200000000000,"59",-123.047556,49.265925,78237.783,0.000000000000000,0.000000000000000,
625,"59151417",2021S051259151417,0.076200000000000,"59",-123.046920,49.263847,76234.345,0.000000000000000,0.000000000000000,4472.390000
626,"59151418",2021S051259151418,0.060800000000000,"59",-123.048249,49.262471,60785.932,0.000000000000000,0.000000000000000,
627,"59151419",2021S051259151419,0.075800000000000,"59",-123.052786,49.263400,75833.144,0.000000000000000,0.000000000000000,
628,"59151420",2021S051259151420,0.099900000000000,"59",-123.051856,49.265448,99894.521,0.000000000000000,0.000000000000000,
629,"59151423",2021S051259151423,0.041500000000000,"59",-123.055571,49.261586,41485.627,0.000000000000000,0.000000000000000,
630,"59151424",2021S051259151424,0.106100000000000,"59",-123.056514,49.260221,106096.305,0.000000000000000,0.000000000000000,
631,"59151425",2021S051259151425,0.235300000000000,"59",-123.053437,49.258884,235299.445,0.000000000000000,0.000000000000000,
632,"59151426",2021S051259151426,0.189400000000000,"59",-123.061981,49.258455,200379.593,0.000000000000000,0.000000000000000,273930.205000
633,"59151427",2021S051259151427,0.116200000000000,"59",-123.062991,49.261128,116237.875,0.000000000000000,0.000000000000000,
634,"59151428",2021S051259151428,0.072400000000000,"59",-123.064134,49.263475,72399.549,0.000000000000000,0.000000000000000,
635,"59151429",2021S051259151429,0.099700000000000,"59",-123.061793,49.266381,99700.429,0.000000000000000,0.000000000000000,
636,"59151430",2021S051259151430,0.068700000000000,"59",-123.059851,49.265281,68687.835,0.000000000000000,0.000000000000000,
637,"59151432",2021S051259151432,0.123100000000000,"59",-123.052090,49.268129,123097.144,0.000000000000000,0.000000000000000,
638,"59151433",2021S051259151433,0.072200000000000,"59",-123.059256,49.270365,72215.199,0.000000000000000,0.000000000000000,
639,"59151434",2021S051259151434,0.086600000000000,"59",-123.059763,49.272011,86570.585,0.000000000000000,0.000000000000000,
640,"59151435",2021S051259151435,0.066200000000000,"59",-123.064006,49.270657,66189.582,0.000000000000000,0.000000000000000,
641,"59151436",2021S051259151436,0.070800000000000,"59",-123.062490,49.268729,70834.758,0.000000000000000,0.000000000000000,
642,"59151437",2021S051259151437,0.056900000000000,"59",-123.064850,49.266853,56887.659,0.000000000000000,0.000000000000000,
643,"59151438",2021S051259151438,0.056200000000000,"59",-123.067729,49.268670,56236.401,0.000000000000000,0.000000000000000,
644,"59151439",2021S051259151439,0.175800000000000,"59",-123.047066,49.259902,175799.359,241.717353379819542,0.137496152024500,
645,"59151440",2021S051259151440,0.070000000000000,"59",-123.048280,49.255762,70027.659,0.000000000000000,0.000000000000000,
646,"59151441",2021S051259151441,0.092900000000000,"59",-123.045650,49.256114,92858.275,771.918227668961663,0.831286421299756,
647,"59151442",2021S051259151442,0.112300000000000,"59",-123.041739,49.256807,112345.016,39419.693704373850778,35.088066227660342,
648,"59151443",2021S051259151443,0.399900000000000,"59",-123.038516,49.259508,399926.423,150479.979066883475753,37.626915920050934,
649,"59151444",2021S051259151444,0.547900000000000,"59",-123.028474,49.258860,541375.053,209237.323732704709982,38.649236338412770,75893.131000
650,"59151448",2021S051259151448,0.144300000000000,"59",-123.046936,49.252349,144345.861,0.000000000000000,0.000000000000000,
651,"59151449",2021S051259151449,0.077700000000000,"59",-123.046353,49.249139,77722.521,0.000000000000000,0.000000000000000,61429.118000
652,"59151450",2021S051259151450,0.158700000000000,"59",-123.044309,49.247462,158733.919,0.000000000000000,0.000000000000000,61429.118000
653,"59151451",2021S051259151451,0.101800000000000,"59",-123.046655,49.245554,101753.534,0.000000000000000,0.000000000000000,61429.118000
654,"59151452",2021S051259151452,0.087500000000000,"59",-123.041818,49.243147,87450.219,0.000000000000000,0.000000000000000,
655,"59151453",2021S051259151453,0.084800000000000,"59",-123.043569,49.241756,84772.907,0.000000000000000,0.000000000000000,
656,"59151454",2021S051259151454,0.061500000000000,"59",-123.040114,49.240354,61542.474,0.000000000000000,0.000000000000000,
657,"59151455",2021S051259151455,0.078300000000000,"59",-123.043684,49.239488,78274.659,0.000000000000000,0.000000000000000,
658,"59151456",2021S051259151456,0.148700000000000,"59",-123.047674,49.242517,148741.208,0.000000000000000,0.000000000000000,42150.523000
659,"59151457",2021S051259151457,0.078100000000000,"59",-123.046184,49.238002,78068.781,0.000000000000000,0.000000000000000,
660,"59151458",2021S051259151458,0.069100000000000,"59",-123.042609,49.237334,69077.760,0.000000000000000,0.000000000000000,
661,"59151459",2021S051259151459,0.066200000000000,"59",-123.039685,49.237101,66219.431,0.000000000000000,0.000000000000000,
662,"59151460",2021S051259151460,0.064300000000000,"59",-123.037074,49.236257,64304.371,0.000000000000000,0.000000000000000,12710.969000
663,"59151461",2021S051259151461,0.064900000000000,"59",-123.037115,49.239136,64866.927,0.000000000000000,0.000000000000000,
664,"59151463",2021S051259151463,0.041500000000000,"59",-123.032438,49.235211,41532.481,0.000000000000000,0.000000000000000,
665,"59151464",2021S051259151464,0.059100000000000,"59",-123.033428,49.233957,59108.390,0.000000000000000,0.000000000000000,
666,"59151465",2021S051259151465,0.050800000000000,"59",-123.030432,49.233237,50782.977,0.000000000000000,0.000000000000000,
667,"59151467",2021S051259151467,0.015000000000000,"59",-123.029404,49.236597,15037.721,0.000000000000000,0.000000000000000,4896.656000
668,"59151469",2021S051259151469,0.088700000000000,"59",-123.025414,49.230593,86956.259,0.000000000000000,0.000000000000000,
669,"59151470",2021S051259151470,0.078000000000000,"59",-123.028793,49.230792,78029.421,0.000000000000000,0.000000000000000,
670,"59151471",2021S051259151471,0.106200000000000,"59",-123.032734,49.230908,106220.750,0.000000000000000,0.000000000000000,
671,"59151472",2021S051259151472,0.080500000000000,"59",-123.036498,49.232337,80456.761,0.000000000000000,0.000000000000000,
672,"59151473",2021S051259151473,0.085600000000000,"59",-123.037426,49.230194,85643.300,0.000000000000000,0.000000000000000,
673,"59151474",2021S051259151474,0.085400000000000,"59",-123.037150,49.228607,85389.137,0.000000000000000,0.000000000000000,
674,"59151475",2021S051259151475,0.113800000000000,"59",-123.037364,49.227021,113839.806,0.000000000000000,0.000000000000000,
675,"59151476",2021S051259151476,0.164200000000000,"59",-123.030412,49.227260,164190.101,0.000000000000000,0.000000000000000,
676,"59151477",2021S051259151477,0.140300000000000,"59",-123.025682,49.227208,139191.644,0.000000000000000,0.000000000000000,
677,"59151478",2021S051259151478,0.318700000000000,"59",-123.044995,49.226201,318691.733,0.000000000000000,0.000000000000000,133983.963000
678,"59151479",2021S051259151479,0.086100000000000,"59",-123.041687,49.231134,86075.298,0.000000000000000,0.000000000000000,
679,"59151483",2021S051259151483,0.066700000000000,"59",-123.041569,49.234417,66657.337,0.000000000000000,0.000000000000000,
680,"59151484",2021S051259151484,0.084700000000000,"59",-123.038764,49.233599,84658.658,0.000000000000000,0.000000000000000,
681,"59151485",2021S051259151485,0.140700000000000,"59",-123.036090,49.267713,140687.601,0.000000000000000,0.000000000000000,31861.043000
682,"59151486",2021S051259151486,0.086700000000000,"59",-123.032165,49.267674,86661.020,1402.261630256660283,1.618099615185738,
683,"59152941",2021S051259152941,0.710900000000000,"59",-123.030917,49.205332,709352.564,436179.277585351490416,61.489772447303743,63306.383000
684,"59152942",2021S051259152942,0.668100000000000,"59",-123.035622,49.210891,668149.883,8585.466463126671442,1.284961156963687,463000.012000
685,"59152943",2021S051259152943,0.133900000000000,"59",-123.037152,49.214689,133942.995,0.000000000000000,0.000000000000000,
686,"59152944",2021S051259152944,0.081000000000000,"59",-123.038524,49.216381,80970.590,0.000000000000000,0.000000000000000,13636.998000
687,"59152945",2021S051259152945,0.268100000000000,"59",-123.036060,49.218233,268134.824,0.000000000000000,0.000000000000000,135968.059000
688,"59152946",2021S051259152946,0.165800000000000,"59",-123.029149,49.219731,165773.613,0.000000000000000,0.000000000000000,36215.775000
689,"59153075",2021S051259153075,0.095300000000000,"59",-123.025571,49.241418,90790.966,0.000000000000000,0.000000000000000,3521.341000
690,"59153076",2021S051259153076,0.051400000000000,"59",-123.025448,49.243640,50164.225,0.000000000000000,0.000000000000000,
691,"59153077",2021S051259153077,0.065100000000000,"59",-123.029266,49.243360,65094.847,0.000000000000000,0.000000000000000,7686.566000
692,"59153078",2021S051259153078,0.104700000000000,"59",-123.026099,49.245747,102179.206,0.000000000000000,0.000000000000000,
