GEO_NAME,employed,unemployed,5 to 14 years,african american,all occupations,average total income of household in 2020 ($),between 7 a.m. and 7:59 a.m.,"black, n.o.s.","caucasian (white), n.o.s.",chinese,filipino,government transfers (%),indigenous identity,major repairs needed,median value of dwellings ($),movers,"no certificate, diploma or degree",not in the labour force,one-maintainer household,"postsecondary certificate, diploma or degree",public transit,renter,"south asian, n.o.s.",spending 30% or more of income on shelter costs,total visible minority population,under 5 years,average number of rooms per dwelling,2000 and before,65 years and over
59153192,46.0,6.024096385542169,10.3,0.0,95.6,97.1151906394997,28.0,0.0,2.3,16.1,5.7,29.6,12.6,13.8,96.10849056603773,12.6,18.1,42.42424242424242,80.0,59.0,32.0,87.7,0.0,29.2,43.7,0.0,2.8,93.8,40.0
59153193,67.56756756756756,9.923664122137405,19.2,0.0,99.0,89.82247327012306,13.8,0.0,2.6,8.6,4.6,11.1,20.3,6.3,89.09853249475891,19.2,13.7,17.543859649122805,55.7,58.0,20.7,82.3,0.0,26.6,19.6,23.1,3.8,82.4,7.6
59153194,75.0,6.25,9.5,0.0,100.0,95.06758119830542,25.7,0.0,2.9,14.7,2.9,14.6,4.3,4.7,97.58909853249476,20.6,9.4,12.903225806451612,69.8,64.1,20.0,69.8,0.0,11.6,36.2,9.5,3.3,93.0,16.3
59153195,80.0,8.333333333333332,20.0,0.0,100.0,95.26931611862014,26.5,0.0,0.0,9.1,0.0,14.4,10.8,8.9,94.33962264150944,17.2,0.0,13.333333333333334,68.9,75.0,20.6,73.3,0.0,38.6,18.5,0.0,3.4,91.1,11.100000000000001
59153196,55.00000000000001,12.345679012345679,18.2,0.0,96.6,95.57191849909219,25.0,0.0,5.1,0.0,0.0,24.8,38.8,10.0,95.64989517819707,8.2,12.3,20.0,62.0,64.2,31.3,76.0,0.0,26.5,15.3,0.0,3.4,92.0,6.0
59153197,50.0,9.63855421686747,0.0,0.0,100.0,97.51866048012911,29.6,0.0,4.6,0.0,0.0,35.2,31.0,27.6,0.0,5.7,26.5,37.5,77.6,44.6,25.9,100.0,0.0,40.7,6.9,0.0,2.4,101.7,12.0
59153198,71.15384615384616,0.0,8.8,0.0,100.0,93.90760540649586,30.8,0.0,2.8,9.4,5.7,14.5,7.5,12.3,95.8464360587002,17.0,6.3,20.454545454545457,54.4,75.0,25.0,75.4,0.0,29.8,36.8,11.8,3.7,96.39999999999999,10.5
59153199,75.67567567567568,11.76470588235294,18.2,0.0,98.6,95.82408714948558,38.9,0.0,4.6,5.7,6.9,19.4,14.9,20.0,97.48427672955975,20.9,8.2,20.833333333333336,65.5,68.2,8.3,81.8,0.0,36.4,24.1,9.1,3.3,98.19999999999999,21.8
59153200,71.42857142857143,9.090909090909092,20.9,0.0,100.0,90.78071414161792,22.4,0.0,1.4,18.0,0.0,10.6,2.1,3.2,91.71907756813417,20.3,11.6,16.923076923076923,42.9,65.3,12.2,55.6,0.0,25.4,39.3,4.7,4.1,50.699999999999996,9.600000000000001
59153201,65.38461538461539,5.555555555555555,19.2,0.0,100.0,95.05749445228969,24.6,0.0,1.7,10.0,1.7,17.6,13.4,15.9,97.27463312368972,16.9,14.8,19.298245614035086,65.2,62.0,28.1,81.2,0.0,41.4,29.4,11.5,3.4,66.6,13.0
59153202,63.26530612244898,11.235955056179774,20.0,0.0,95.8,95.26931611862014,32.5,0.0,0.0,14.4,4.1,19.0,10.3,9.1,98.27044025157232,18.6,6.7,17.073170731707318,56.4,71.9,17.5,80.0,0.0,38.2,29.9,10.0,3.4,90.89999999999998,10.9
59153203,72.54901960784314,8.16326530612245,7.7,0.0,98.7,96.26790397417793,32.1,0.0,5.6,15.0,9.3,22.0,6.5,14.7,99.26624737945492,19.0,12.2,25.0,66.2,67.3,30.2,58.8,0.0,34.3,39.3,0.0,3.1,94.0,18.999999999999996
59153204,73.80952380952381,2.73972602739726,14.3,0.0,100.0,95.7736534194069,27.0,0.0,0.0,11.5,6.4,22.4,13.0,4.3,98.95178197064989,17.9,16.4,33.33333333333333,59.6,63.0,32.4,83.0,0.0,30.4,31.2,9.5,3.3,100.0,19.2
59153205,50.0,5.633802816901409,12.5,0.0,100.0,96.913455719185,31.3,0.0,4.1,4.1,2.7,26.8,5.5,17.4,96.43605870020964,16.7,21.1,26.82926829268293,58.7,57.7,15.6,80.4,0.0,43.5,26.0,18.8,3.2,95.6,17.4
59153206,68.42105263157895,3.7735849056603774,19.0,0.0,96.2,96.02582206980028,23.6,0.0,2.7,7.1,2.7,20.0,5.3,12.0,98.27044025157232,21.4,8.5,18.367346938775512,69.3,69.8,20.0,70.7,0.0,39.2,16.8,14.3,3.2,98.7,20.0
59153207,68.51851851851852,3.1578947368421053,23.8,0.0,100.0,94.57333064353439,22.9,0.0,0.0,0.0,4.9,14.8,2.0,13.8,96.96016771488469,11.0,6.3,29.268292682926827,61.5,69.5,14.6,43.1,0.0,23.1,19.6,0.0,3.6,98.39999999999999,29.3
59153208,61.36363636363637,7.07070707070707,13.0,0.0,97.1,95.62235222917087,21.4,0.0,0.0,3.6,0.0,20.6,9.1,12.9,96.96016771488469,14.8,8.1,32.72727272727273,65.7,61.6,21.4,62.9,0.0,39.1,28.2,26.1,3.3,97.19999999999999,17.1
59153209,68.88888888888889,3.260869565217391,16.1,0.0,100.0,93.2015331853944,14.6,0.0,0.0,8.7,1.9,14.3,3.9,10.7,85.16771488469601,17.6,14.1,27.659574468085108,66.1,58.7,16.7,71.4,0.0,32.1,20.4,12.9,4.2,91.10000000000001,21.400000000000002
59153210,44.18604651162791,8.235294117647058,7.1,0.0,98.1,89.87290700020174,7.4,0.0,6.9,31.7,5.9,15.3,3.0,13.5,86.47798742138365,20.8,15.5,28.57142857142857,40.5,57.1,11.1,43.2,0.0,15.8,53.5,0.0,5.8,89.2,16.200000000000003
59153211,47.72727272727273,6.024096385542169,21.4,0.0,95.6,88.25902763768408,15.2,0.0,0.0,45.0,3.0,17.2,2.0,0.0,85.16771488469601,18.2,14.5,50.0,39.4,49.4,12.1,30.3,0.0,15.2,60.6,16.7,6.9,90.99999999999999,27.299999999999997
59153212,41.30434782608695,6.666666666666667,11.1,0.0,98.0,92.49546096429292,30.8,0.0,5.4,23.7,0.0,23.6,0.0,7.9,83.85744234800839,7.5,20.0,34.883720930232556,47.4,53.3,23.1,26.3,0.0,23.7,35.5,0.0,6.1,94.70000000000002,39.599999999999994
59153213,56.52173913043478,6.315789473684211,7.3,0.0,100.0,92.19285858382085,17.8,0.0,4.7,25.2,4.7,17.6,1.9,6.5,85.16771488469601,10.3,16.8,28.57142857142857,39.1,54.7,24.4,37.0,0.0,24.4,38.7,4.9,5.4,76.10000000000001,30.4
59153214,57.692307692307686,3.7383177570093453,26.3,0.0,100.0,87.04861811579585,11.9,0.0,5.3,13.7,6.1,11.2,1.5,5.8,81.23689727463312,10.2,12.1,42.592592592592595,48.1,61.7,16.7,23.1,0.0,25.5,35.4,10.5,6.4,78.89999999999999,26.900000000000002
59153215,64.13043478260869,5.434782608695652,13.1,0.0,98.5,92.47528747226144,16.7,1.0,0.0,26.7,4.3,18.8,3.3,4.4,89.09853249475891,12.9,13.6,25.274725274725274,46.2,54.9,21.4,40.7,0.0,33.0,58.3,7.1,4.9,51.7,15.400000000000002
59153216,58.2089552238806,5.673758865248227,12.7,0.0,97.9,92.19285858382085,25.0,0.0,0.0,37.0,1.2,14.8,0.0,2.9,85.16771488469601,9.7,19.1,28.000000000000004,45.6,48.9,29.4,44.1,0.0,36.8,63.0,3.2,5.5,63.2,22.1
59153217,63.63636363636363,5.88235294117647,6.1,0.0,100.0,93.4032681057091,30.6,0.0,0.0,28.0,0.0,20.2,3.2,16.3,85.16771488469601,12.9,17.6,24.390243902439025,48.8,60.0,25.0,27.9,0.0,36.6,48.4,15.2,5.7,86.10000000000001,32.6
59153218,60.86956521739131,2.127659574468085,4.7,0.0,98.3,90.78071414161792,19.5,0.0,0.0,35.8,3.7,18.6,7.3,7.1,85.16771488469601,7.4,20.2,36.734693877551024,40.5,53.2,22.0,33.3,0.0,23.3,48.6,11.6,5.8,90.5,31.000000000000004
59153219,58.333333333333336,3.4482758620689653,12.5,0.0,100.0,94.31107524712527,20.0,0.0,0.0,23.0,9.0,20.4,0.0,4.2,97.27463312368972,9.1,10.3,41.02564102564102,56.3,72.4,20.0,35.4,0.0,16.3,46.5,5.0,4.4,93.80000000000001,25.0
59153220,57.57575757575758,4.6875,20.0,0.0,97.5,91.99112366350616,27.6,0.0,0.0,6.4,7.7,14.4,0.0,6.5,83.85744234800839,6.4,10.9,40.0,58.1,60.9,34.5,58.1,0.0,31.3,39.7,10.0,5.4,103.30000000000001,16.2
59153221,62.264150943396224,6.451612903225806,16.3,0.0,95.4,93.10066572523704,23.8,0.0,0.0,36.1,7.4,19.4,0.0,0.0,87.78825995807128,8.4,11.8,25.0,59.6,54.8,28.6,34.0,0.0,23.4,51.9,6.1,4.6,85.1,27.6
59153222,60.9375,11.023622047244094,11.3,0.0,97.8,90.07464192051644,18.2,0.0,4.1,32.2,8.9,19.4,0.0,11.1,83.85744234800839,14.4,18.8,35.483870967741936,42.6,46.1,15.9,51.9,0.0,22.6,55.5,5.7,5.6,88.89999999999999,16.7
59153223,84.0909090909091,4.938271604938271,28.6,0.0,100.0,92.19285858382085,21.1,0.0,8.4,13.7,0.0,11.7,0.0,6.7,85.16771488469601,19.4,7.4,10.81081081081081,51.1,69.1,10.5,44.4,0.0,34.8,18.1,0.0,5.0,84.30000000000001,6.7
59153224,50.79365079365079,9.022556390977442,8.1,0.0,100.0,91.48678636271939,24.5,0.0,2.7,29.5,10.1,16.4,3.4,0.0,85.03668763102725,9.4,13.5,26.76056338028169,57.1,59.4,22.6,34.9,0.0,28.1,57.0,3.2,6.0,68.2,30.1
59153225,51.85185185185185,7.920792079207921,20.0,0.0,98.5,90.98244906193261,39.5,0.0,2.5,37.2,2.5,17.0,3.3,14.0,85.16771488469601,6.7,26.7,23.404255319148938,37.2,47.5,7.0,30.2,0.0,27.9,61.2,4.4,6.2,78.99999999999999,25.7
59153226,50.90909090909091,7.207207207207207,9.3,0.0,95.6,90.27637684083115,25.5,0.0,0.0,38.5,0.0,16.4,3.3,0.0,83.85744234800839,6.7,17.1,30.357142857142854,46.8,55.0,17.0,31.9,0.0,22.9,52.5,0.0,6.4,91.5,36.199999999999996
59153227,51.470588235294116,7.03125,10.9,0.0,97.6,92.79806334476498,31.6,0.0,0.0,31.9,6.9,19.4,3.5,3.6,85.16771488469601,9.1,21.9,28.333333333333332,50.9,37.5,22.8,45.5,0.0,32.1,59.4,3.6,5.6,76.4,25.400000000000002
59153228,45.65217391304348,5.063291139240507,10.0,0.0,100.0,92.79806334476498,40.0,0.0,2.4,51.8,0.0,21.0,0.0,5.9,85.16771488469601,7.1,16.5,30.303030303030305,52.9,48.1,8.0,29.4,0.0,27.3,62.4,0.0,7.0,88.19999999999999,47.099999999999994
59153229,56.14035087719298,4.424778761061947,20.9,0.0,98.6,93.50413556586645,25.0,0.0,0.0,54.9,6.8,26.2,0.0,7.0,85.03668763102725,6.9,22.1,30.357142857142854,44.2,42.5,19.2,34.9,0.0,30.2,78.9,4.5,6.8,76.69999999999999,23.3
59153230,60.0,8.59375,18.0,0.0,95.6,91.48678636271939,17.9,0.0,1.3,33.3,6.5,18.6,1.3,9.1,86.47798742138365,9.8,16.4,26.923076923076923,49.1,53.1,25.0,38.2,0.0,27.3,59.7,4.9,5.7,81.80000000000001,14.6
59153231,83.33333333333334,3.8461538461538463,25.0,0.0,100.0,90.37724430098851,26.7,0.0,4.7,8.1,0.0,9.0,2.3,6.3,85.16771488469601,14.1,3.8,22.22222222222222,52.1,82.1,6.7,47.9,0.0,27.7,23.0,12.5,4.7,79.2,14.6
59153232,69.38775510204081,7.446808510638298,23.8,0.0,98.7,91.48678636271939,10.6,0.0,0.0,5.5,0.0,13.1,5.5,11.8,85.16771488469601,22.1,5.3,22.727272727272727,47.1,74.5,6.4,68.6,0.0,38.5,15.6,9.5,4.6,88.2,13.7
59153246,70.58823529411765,6.451612903225806,11.9,0.0,100.0,91.70869477506557,20.8,0.0,3.7,9.4,3.1,7.8,1.6,3.6,95.64989517819707,40.7,2.7,17.82178217821782,59.8,85.5,22.2,65.2,0.0,36.3,48.4,3.6,3.1,36.6,11.6
59153249,65.51724137931035,4.23728813559322,22.0,0.0,97.6,87.25035303611055,15.9,0.0,0.0,35.3,0.0,9.6,0.0,4.0,72.0649895178197,6.6,8.5,26.229508196721312,38.0,70.3,11.4,26.0,0.0,31.4,61.6,8.5,6.4,56.0,24.0
59153250,51.11111111111111,5.813953488372093,20.8,0.0,100.0,87.75469033689731,17.4,0.0,0.0,53.3,6.7,11.2,0.0,0.0,65.25157232704402,27.6,11.6,40.476190476190474,45.2,73.3,8.7,40.5,0.0,36.6,69.5,0.0,6.2,35.7,19.0
59153251,51.94805194805194,5.369127516778524,12.5,0.0,99.0,85.6364736735929,30.6,0.0,0.0,41.0,2.2,7.1,2.2,2.8,74.68553459119497,30.5,8.1,23.61111111111111,51.4,69.8,24.5,44.4,0.0,28.8,66.9,13.9,5.1,26.5,29.1
59153252,55.88235294117647,3.2,24.4,0.0,98.8,86.34254589469437,18.2,0.0,2.8,17.0,2.8,8.0,2.1,5.8,68.13417190775681,10.8,10.4,28.07017543859649,25.0,71.2,6.8,32.7,0.0,23.5,42.6,8.9,6.7,73.2,21.2
59153253,34.04255319148936,3.9473684210526314,17.6,0.0,100.0,68.5898729070002,25.0,0.0,0.0,36.5,0.0,3.7,2.4,0.0,6.551362683438157,7.1,10.5,41.37931034482759,66.7,71.1,15.0,25.0,0.0,33.3,47.1,14.7,8.8,91.69999999999999,41.599999999999994
59153254,47.22222222222222,3.389830508474576,26.7,0.0,97.2,68.5898729070002,15.0,0.0,0.0,37.9,0.0,4.1,0.0,7.1,13.102725366876314,10.6,10.2,26.08695652173913,64.3,66.1,10.0,32.1,0.0,57.7,48.5,0.0,8.5,89.2,28.599999999999998
59153255,57.14285714285714,2.564102564102564,21.7,0.0,97.4,80.49223320556789,20.5,0.0,0.0,42.3,2.2,7.4,0.0,6.0,68.65828092243186,19.9,6.0,29.09090909090909,48.0,67.5,9.1,30.0,0.0,33.3,54.0,8.3,6.3,80.0,28.0
59153256,56.86274509803921,4.3478260869565215,8.3,0.0,100.0,89.26770223925762,26.5,0.0,0.0,7.9,0.0,7.9,0.0,7.7,83.85744234800839,23.8,4.3,26.190476190476193,57.7,85.9,20.6,44.2,0.0,28.8,24.8,12.5,5.3,82.7,36.5
59153257,64.51612903225806,6.25,10.5,0.0,100.0,88.46076255799879,27.7,0.0,0.0,6.4,0.0,7.9,1.6,16.1,85.16771488469601,24.8,0.0,18.0,53.2,84.8,19.1,43.5,0.0,35.5,20.6,15.8,4.5,83.9,19.4
59153258,62.96296296296296,7.368421052631578,30.8,0.0,100.0,92.39459350413557,17.9,0.0,1.9,19.6,1.9,11.8,3.7,12.3,89.09853249475891,17.9,7.4,35.714285714285715,61.4,71.6,14.3,56.1,0.0,41.1,38.0,10.3,4.0,70.3,19.3
59153259,69.49152542372882,4.901960784313726,14.3,0.0,98.8,94.10934032681057,21.4,0.0,2.7,10.7,0.0,15.0,2.7,12.5,95.64989517819707,18.8,6.9,23.25581395348837,62.5,74.5,21.4,67.2,0.0,33.9,23.9,0.0,3.4,98.39999999999999,12.5
59153261,46.05263157894737,2.2388059701492535,9.6,0.0,100.0,91.30522493443615,13.5,0.0,0.0,41.7,4.2,15.7,0.0,7.0,81.23689727463312,7.6,12.7,40.35087719298245,57.7,59.7,30.8,33.8,0.0,24.3,67.4,0.0,4.9,88.7,55.0
59153262,37.83783783783784,4.3478260869565215,6.7,0.0,100.0,94.85575953197498,17.9,0.0,0.0,22.4,2.0,21.6,1.3,3.5,0.0,19.2,8.0,42.1875,63.5,63.8,28.2,98.8,0.0,55.4,44.4,6.7,3.6,97.60000000000001,48.3
59153263,46.666666666666664,6.557377049180328,16.7,0.0,91.4,95.62235222917087,31.6,0.0,0.0,37.9,9.1,23.6,6.1,0.0,78.61635220125785,32.3,14.8,33.33333333333333,65.6,60.7,15.8,65.6,0.0,28.1,74.2,10.0,4.3,40.7,12.5
59153264,45.45454545454545,7.352941176470589,19.2,0.0,94.3,92.39459350413557,12.0,0.0,0.0,66.2,0.0,16.0,0.0,0.0,69.44444444444444,6.8,5.9,51.42857142857142,46.4,55.9,8.0,25.0,0.0,35.7,100.0,5.8,6.6,71.4,28.6
59153265,33.87096774193548,4.132231404958678,23.4,0.0,98.2,89.16683477910026,15.8,0.0,0.0,55.9,0.0,17.2,2.1,4.7,72.0649895178197,10.4,17.4,40.67796610169492,46.5,57.0,15.8,23.3,0.0,41.9,87.6,2.6,6.8,67.5,32.5
59153266,45.588235294117645,3.90625,18.9,0.0,96.7,89.97377446035908,17.9,0.0,0.0,70.8,4.5,10.4,0.0,0.0,78.61635220125785,6.6,10.9,55.00000000000001,52.5,57.8,0.0,16.9,0.0,41.4,92.2,6.3,5.7,50.9,25.4
59153267,62.295081967213115,5.042016806722689,17.5,0.0,100.0,92.29372604397821,18.2,0.0,0.0,25.2,3.5,15.0,0.0,5.9,93.94654088050315,14.9,10.9,34.48275862068966,47.1,73.9,25.5,66.7,0.0,34.6,74.8,5.0,4.3,96.10000000000001,15.7
59153268,29.78723404255319,8.24742268041237,13.9,0.0,89.1,89.67117207988703,18.5,0.0,0.0,58.1,0.0,15.1,0.0,5.1,78.61635220125785,13.0,13.4,22.448979591836736,51.3,71.1,7.4,17.9,0.0,30.8,80.3,6.9,6.7,66.6,38.5
59153269,38.88888888888889,3.125,17.8,0.0,100.0,89.97377446035908,0.0,0.0,0.0,58.0,2.9,13.8,0.0,0.0,65.51362683438155,10.3,9.4,44.44444444444444,52.0,62.5,20.0,20.0,0.0,28.0,79.7,11.1,7.7,84.0,36.0
59153270,41.02564102564102,5.333333333333334,20.0,0.0,97.6,91.08331652208997,25.0,0.0,0.0,71.4,0.0,16.8,0.0,9.4,75.73375262054508,15.4,6.7,36.11111111111111,40.6,76.0,12.5,25.0,0.0,34.4,86.8,0.0,7.0,71.9,31.400000000000002
59153271,45.65217391304348,4.25531914893617,20.3,0.0,98.1,89.16683477910026,33.3,0.0,0.0,44.0,2.6,10.7,0.0,0.0,75.9958071278826,11.2,4.3,39.58333333333333,53.7,74.5,12.5,41.5,0.0,43.9,64.1,6.8,6.7,60.89999999999999,24.400000000000002
59153272,57.14285714285714,0.0,11.1,0.0,98.3,89.87290700020174,18.4,0.0,0.0,48.8,4.9,16.4,1.6,9.8,78.61635220125785,14.0,8.6,46.0,46.3,67.6,23.7,39.0,0.0,26.8,77.0,7.4,5.5,58.599999999999994,34.2
59153273,38.88888888888889,8.59375,22.4,0.0,97.1,90.78071414161792,16.2,0.0,0.0,40.0,0.0,19.4,0.0,4.3,75.9958071278826,17.4,14.1,35.08771929824561,42.6,66.4,32.4,27.7,0.0,23.9,82.1,8.2,6.7,83.10000000000001,23.4
59153274,61.40350877192983,4.098360655737705,14.3,0.0,98.8,92.79806334476498,22.6,0.0,1.4,37.8,8.8,13.4,0.0,5.5,88.44339622641509,11.6,10.7,27.692307692307693,56.4,68.9,35.8,47.3,0.0,23.6,72.3,7.8,4.5,87.30000000000001,18.2
59153275,58.333333333333336,6.666666666666667,11.7,0.0,100.0,96.75206778293322,24.6,0.0,0.0,10.0,15.4,22.2,4.6,11.5,0.0,19.2,4.2,25.0,64.1,74.8,41.0,100.0,0.0,44.9,52.7,0.0,3.0,97.3,14.1
59153276,45.28301886792453,5.660377358490567,4.7,0.0,98.2,92.49546096429292,21.4,0.0,0.0,47.4,5.3,22.2,3.5,9.3,81.23689727463312,14.9,8.5,47.16981132075472,41.9,71.7,17.9,34.9,0.0,21.4,73.0,10.9,5.6,83.7,32.6
59153277,46.34146341463415,6.944444444444445,9.1,0.0,95.3,95.01714746822675,23.1,0.0,0.0,49.4,4.9,16.6,3.8,0.0,87.26415094339623,17.3,9.7,36.666666666666664,56.4,70.8,15.4,46.2,0.0,43.6,72.5,13.6,4.5,71.80000000000001,25.700000000000003
59153278,59.45945945945946,2.898550724637681,28.2,0.0,100.0,94.86584627799073,15.4,0.0,0.0,29.5,0.0,24.4,0.0,5.6,85.16771488469601,20.8,0.0,33.33333333333333,52.8,69.6,30.8,55.6,0.0,38.9,68.8,0.0,4.0,75.0,27.799999999999997
59153279,38.46153846153847,8.860759493670885,18.2,0.0,93.0,85.93907605406496,15.0,0.0,0.0,71.7,8.7,11.6,0.0,0.0,74.68553459119497,12.1,6.3,37.5,46.9,70.9,0.0,18.8,0.0,37.5,87.0,3.6,6.7,68.7,28.1
59153280,50.0,6.60377358490566,17.4,0.0,95.1,90.5789792213032,18.2,0.0,0.0,42.5,3.3,18.0,0.0,0.0,81.23689727463312,16.8,14.2,41.17647058823529,51.3,53.8,24.2,48.7,0.0,27.5,76.9,13.0,5.8,66.7,28.200000000000003
59153281,62.903225806451616,5.737704918032787,11.1,0.0,97.5,90.78071414161792,10.9,0.0,0.0,26.6,6.3,20.4,0.0,4.4,81.23689727463312,19.1,14.8,32.20338983050847,42.2,54.1,34.4,46.7,0.0,24.4,89.4,10.0,5.6,68.9,22.1
59153282,38.775510204081634,4.2105263157894735,8.1,0.0,100.0,94.41194270728263,18.6,0.0,0.0,37.5,14.3,25.2,0.0,0.0,95.64989517819707,12.7,30.5,34.78260869565217,42.2,45.3,37.2,35.6,0.0,35.6,89.3,5.4,4.6,62.099999999999994,37.800000000000004
59153283,59.61538461538461,7.6923076923076925,9.4,0.0,98.4,93.30240064555174,19.6,0.0,0.0,50.4,12.4,26.4,0.0,4.9,89.09853249475891,11.6,22.1,46.15384615384615,41.5,49.0,25.5,43.9,0.0,23.8,94.3,7.1,4.8,78.0,26.9
59153284,56.52173913043478,10.0,8.8,0.0,96.7,93.50413556586645,25.6,0.0,0.0,55.6,10.2,25.0,0.0,8.1,83.85744234800839,20.8,24.4,27.27272727272727,48.6,50.0,35.9,54.1,0.0,30.6,93.5,5.9,5.0,78.3,27.0
59153285,46.808510638297875,6.521739130434782,12.1,0.0,96.4,92.19285858382085,22.5,0.0,0.0,49.5,13.1,22.4,0.0,0.0,83.33333333333333,10.2,15.4,29.545454545454547,40.0,41.8,30.0,37.1,0.0,20.0,94.9,4.5,6.4,54.3,28.6
59153286,61.111111111111114,10.975609756097562,12.5,0.0,98.2,91.18418398224733,30.0,0.0,0.0,50.0,3.2,24.4,0.0,7.1,81.23689727463312,7.4,18.3,31.914893617021278,50.0,37.8,30.0,39.3,0.0,28.6,92.5,10.7,6.0,64.3,14.3
59153287,39.705882352941174,8.333333333333332,14.2,0.0,94.4,93.2015331853944,10.4,0.0,0.0,59.6,4.1,28.2,0.0,0.0,81.23689727463312,10.4,23.5,42.1875,59.2,40.9,25.0,30.6,0.0,28.6,91.0,4.7,5.9,65.4,40.8
59153288,35.38461538461539,9.848484848484848,18.7,0.0,97.1,94.10934032681057,17.0,0.0,0.0,52.9,10.8,30.2,1.9,5.3,89.09853249475891,9.7,31.8,47.76119402985074,38.6,41.7,10.6,28.1,0.0,26.8,87.3,4.4,5.4,75.4,28.0
59153289,31.746031746031743,9.00900900900901,9.8,0.0,96.5,92.49546096429292,15.4,0.0,0.0,56.7,3.3,31.4,0.0,5.1,82.54716981132076,8.3,21.6,39.58333333333333,48.7,36.0,28.2,23.1,0.0,22.5,92.4,7.3,6.3,74.4,41.00000000000001
59153290,32.142857142857146,9.565217391304348,13.5,0.0,95.6,91.48678636271939,28.9,0.0,0.0,68.9,10.6,20.8,0.0,10.6,83.85744234800839,11.5,17.4,30.0,59.6,41.7,35.6,31.9,0.0,25.5,94.7,3.4,5.7,72.2,36.1
59153291,51.5625,6.1946902654867255,9.4,0.0,94.2,93.70587048618115,16.7,0.0,0.0,54.4,10.4,24.6,8.1,0.0,83.85744234800839,12.8,24.8,33.33333333333333,45.5,48.7,33.3,43.2,0.0,25.0,84.8,3.1,5.4,75.0,27.299999999999997
59153292,39.39393939393939,7.758620689655173,11.0,0.0,95.3,95.52148476901351,23.8,0.0,1.4,35.7,10.7,37.2,3.5,7.1,85.03668763102725,7.9,24.1,40.0,64.3,39.7,45.2,69.6,0.0,25.5,82.3,9.8,4.3,82.19999999999999,28.6
59153293,54.761904761904766,7.865168539325842,12.7,0.0,95.2,91.99112366350616,25.0,0.0,6.1,34.7,8.2,21.8,0.0,0.0,78.61635220125785,10.4,19.1,21.73913043478261,43.2,51.7,22.2,48.6,7.1,33.3,76.5,3.6,5.5,64.8,24.299999999999997
59153295,44.18604651162791,7.228915662650602,14.0,0.0,95.9,92.79806334476498,14.7,0.0,0.0,35.4,9.4,23.0,0.0,5.0,82.54716981132076,16.8,18.1,35.0,55.0,54.2,11.8,50.0,0.0,28.2,81.1,8.8,5.1,77.5,35.0
59153296,53.52112676056338,7.377049180327869,16.2,0.0,100.0,93.90760540649586,21.1,0.0,3.6,56.5,9.4,19.6,0.0,4.0,82.54716981132076,21.2,27.9,31.372549019607842,52.0,35.2,31.6,60.0,0.0,29.2,81.0,2.7,5.1,52.0,24.0
59153297,46.601941747572816,8.51063829787234,11.1,0.0,99.1,93.64535001008674,13.9,0.0,1.9,44.3,7.1,25.6,2.8,7.6,86.47798742138365,2.8,22.3,32.94117647058823,49.4,45.7,25.3,49.4,0.0,28.2,82.2,7.1,4.9,64.5,25.3
59153298,51.724137931034484,5.405405405405405,7.0,0.0,97.2,92.59632842445028,20.4,0.0,0.0,42.6,10.7,27.6,0.0,9.5,85.16771488469601,8.1,18.0,26.41509433962264,42.9,42.3,37.0,38.1,0.0,21.4,77.0,0.0,5.5,73.7,28.6
59153299,47.05882352941176,7.291666666666667,19.4,0.0,100.0,91.08331652208997,10.8,0.0,0.0,39.6,23.6,20.0,0.0,0.0,83.85744234800839,7.5,17.7,40.0,44.4,52.1,35.1,38.9,0.0,33.3,85.0,4.5,6.1,77.8,33.4
59153300,48.484848484848484,8.450704225352112,20.4,0.0,95.3,94.61367762759734,30.8,0.0,0.0,43.8,0.0,23.0,0.0,0.0,81.23689727463312,5.0,23.9,36.84210526315789,63.3,43.7,30.8,46.7,0.0,33.3,85.2,6.1,5.3,76.7,13.4
59153301,62.5,4.938271604938271,4.3,0.0,98.1,92.19285858382085,19.0,0.0,2.9,56.7,6.7,23.8,0.0,0.0,79.14046121593292,5.8,25.9,32.5,45.5,42.0,11.9,45.5,0.0,27.3,81.9,6.4,6.4,72.7,27.299999999999997
59153302,38.88888888888889,2.73972602739726,18.6,0.0,94.9,93.2015331853944,24.2,0.0,0.0,53.5,8.1,26.8,0.0,0.0,85.03668763102725,9.4,27.4,31.57894736842105,45.2,42.5,21.2,29.0,0.0,26.7,87.1,6.8,5.6,80.7,35.5
59153303,51.11111111111111,4.761904761904762,11.5,0.0,100.0,93.80673794633852,16.7,0.0,1.9,32.7,10.6,25.6,0.0,5.1,85.16771488469601,11.8,33.3,44.73684210526316,43.6,39.3,25.0,56.4,0.0,18.4,63.5,5.8,5.0,74.5,38.5
59153304,56.69291338582677,6.504065040650407,14.5,0.0,98.3,92.51563445632439,22.4,0.0,0.7,34.2,10.2,15.0,1.1,11.5,95.64989517819707,20.0,13.4,21.008403361344538,54.9,58.9,26.7,32.0,0.0,34.4,73.5,10.5,3.9,37.0,16.4
59153305,48.57142857142857,6.122448979591836,14.0,0.0,99.0,91.99112366350616,19.2,0.0,0.0,47.0,8.5,21.5,0.0,13.6,85.69182389937107,9.1,20.4,23.376623376623375,50.8,44.9,32.9,49.2,0.0,27.1,82.4,8.1,5.3,74.60000000000001,18.7
